ESNTL_ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ROAD_NM_CD,FCLTY_ROAD_NM_ADDR,LNM_ADDR,ADDR_ENG_NM,ADSTRD_CD,BULD_NM,BULD_MANAGE_CD,TEL_NO,ZIP_NO,HMPG_URL,FCLTY_LA,FCLTY_LO,ORIGIN_NM,ADIT_DC,UPDT_DT,REGIST_DT
KCKRSPO23N000001026,관광명소,관광명소_축제,나 때는 말이야,31,울산광역시,31170,동구,3117010100,방어동,311704313099,울산광역시 동구 문현3길 6 (방어동),울산광역시 동구 방어동 1120-1 꽃바위문화관,"6 Munhyeon 3-gil, Dong-gu, Ulsan",2711010800,꽃바위문화관,3117010100111200001000001,052-209-4330,52151,http://www.donggu.ulsan.kr/edu/menu_06/03.jsp,35,129,문화정보원,힙합,20240604,20240604
KCKRSPO23N000001027,관광명소,관광명소_축제,동백섬문화관광축제,26,부산광역시,26350,해운대구,2635010600,중동,263503133041,부산광역시 해운대구 중동2로 11 (중동),부산광역시 해운대구 중동 1378-95 해운대구청,"11 Jungdong 2-ro, Haeundae-gu, Busan",2711010800,해운대구청,2635010600113780095002835,051-749-4064,52140,,35,129,문화정보원,최치원추념헌공다례+기로연진다례 등,20240604,20240604
KCKRSPO23N000001028,관광명소,관광명소_축제,일림산 철쭉문화행사,46,전라남도,46780,보성군,4678040024,웅치면 용반리,467804670300,전라남도 보성군 웅치면 용추덕림길 89-113,전라남도 보성군 웅치면 용반리 산123-10,"89-113 Yongchudeongnim-gil, Ungchi-myeon, Boseong-gun, Jeollanam-do",2711010800,,4678040024201230010000001,061-850-5482,52151,,34,127,문화정보원,문화공연행사+참여체험행사 등,20240604,20240604
KCKRSPO23N000001029,관광명소,관광명소_축제,보성어린이날,46,전라남도,46780,보성군,4678025024,보성읍 봉산리,467803290003,전라남도 보성군 보성읍 녹차로 775,전라남도 보성군 보성읍 봉산리 1191-1,"775 Nokcha-ro, Boseong-eup, Boseong-gun, Jeollanam-do",2711014700,,4678025024111910001107104,061-853-1060,59448,,34,127,문화정보원,먹거리+체험마당+놀이마당+도전골든벨 등,20240604,20240604
KCKRSPO23N000001030,관광명소,관광명소_축제,보성녹차마라톤대회,46,전라남도,46780,보성군,4678025021,보성읍 보성리,467804670293,전라남도 보성군 보성읍 용문길 18,전라남도 보성군 보성읍 보성리 338,"18 Yongmun-gil, Boseong-eup, Boseong-gun, Jeollanam-do",2711014700,,4678025021103380000102697,061-852-3258,59451,,34,127,문화정보원,Full+Half+10km+5km 종목별 마라톤,20240604,20240604
KCKRSPO23N000001031,관광명소,관광명소_축제,태백 커플축제,51,강원특별자치도,51190,태백시,5119010200,장성동,421904466163,강원특별자치도 태백시 장성1길 171 (장성동),강원특별자치도 태백시 장성동 169-1 장성동행정복지센터,"171 Jangseong 1-gil, Taebaek-si, Gangwon-do",2711011400,장성동행정복지센터,4219010200101690001011341,033-552-1371,26052,http://tbcf.or.kr/,37,129,문화정보원,문화공연+체험행사+커플이벤트 등,20240604,20240604
KCKRSPO23N000001032,관광명소,관광명소_축제,한강 낙동강 발원지 축제,51,강원특별자치도,51190,태백시,5119010200,장성동,421904466163,강원특별자치도 태백시 장성1길 171 (장성동),강원특별자치도 태백시 장성동 169-1 장성동행정복지센터,"171 Jangseong 1-gil, Taebaek-si, Gangwon-do",2711011400,장성동행정복지센터,4219010200101690001011341,033-553-6900,26052,http://tbcf.or.kr/,37,129,문화정보원,물놀이난장+공연+체험행사+부스 운영 등,20240604,20240604
KCKRSPO23N000001033,관광명소,관광명소_축제,마임프린지 시민 심사단 모집,51,강원특별자치도,51110,춘천시,5111011200,효자동,421103218037,강원특별자치도 춘천시 춘천로 112 (효자동),강원특별자치도 춘천시 효자동 531 축제극장몸짓,"112 Chuncheon-ro, Chuncheon-si, Gangwon-do",2711011400,축제극장몸짓,4211011200105310018000001,033-244-7556,24336,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10198&search_type=1&search_keyword=EBA788EC9E84ED9484EBA6B0ECA780,37,127,문화정보원,신진예술가들의 자유로운 창작 공연,20240604,20240604
KCKRSPO23N000001034,관광명소,관광명소_축제,계촌클래식축제,,,,,,,,제주특별자치도 서귀포시 산록남로 2847-37 (상효동),제주특별자치도 서귀포시 상효동 산25,"2847-37 Sallongnam-ro, Seogwipo-si, Jeju-do",2711011400,,5013010700200250000009247,070-7781-4847,44529,계촌클래식마을.kr/gyechon,32,123,문화정보원,토크콘서트+재즈콘서트 등 클래식 공연,20240604,20240604
KCKRSPO23N000001035,관광명소,관광명소_축제,평창효석문화제,,,,,,,,제주특별자치도 제주시 신산로 82 (일도이동),제주특별자치도 제주시 일도이동 837-20 제주민속관광타운,"82 Sinsan-ro, Jeju-si, Jeju-do",2711011400,제주민속관광타운,5011010200108370020031437,033-335-2323,44457,http://www.hyoseok.com/sub02_01,32,123,문화정보원,효석 백일장+문학100리길 걷기 등,20240604,20240604
KCKRSPO23N000001036,관광명소,관광명소_축제,평창백일홍축제,51,강원특별자치도,51760,평창군,5176025025,평창읍 종부리,427604484325,강원특별자치도 평창군 평창읍 제방길 81,강원특별자치도 평창군 평창읍 종부리 986,,2711011400,,,033-335-6033,44951,http://www.101hongfestival.co.kr/intro,37,128,문화정보원,백일홍 산책길 걷기 + 떡메치기 체험,20240604,20240604
KCKRSPO23N000001037,관광명소,관광명소_축제,평창농악축제,51,강원특별자치도,51760,평창군,5176035027,용평면 장평리,427604484008,강원특별자치도 평창군 용평면 갈정지길 7,강원특별자치도 평창군 용평면 장평리 380-2,"7 Galjeongji-gil, Yongpyeong-myeon, Pyeongchang-gun, Gangwon-do",2711011400,,4276035027103800002000001,033-332-4333,44457,농악축제.kr,37,128,문화정보원,전국 농악 공연 + 민속놀이 체험,20240604,20240604
KCKRSPO23N000001038,관광명소,관광명소_축제,2023년 우도 하고수동해수욕장 썸머 페스티벌,50,제주특별자치도,50110,제주시,5011033021,우도면 연평리,501103349158,제주특별자치도 제주시 우도면 우도로 153,"제주특별자치도 제주시 우도면 연평리 1451-3 우도면사무소, 우도보건지소","153 Udo-ro, Udo-myeon, Jeju-si, Jeju-do",2711011400,"우도면사무소, 우도보건지소",5011033021014510003047192,064-783-0568,44497,,33,126,문화정보원,댄스팀(브랜뉴걸)·초대가수 공연(황기동)·MC와 객석의 소통의 시간·초대가수 공연(박상민)·폐막식·불꽃놀이,20240604,20240604
KCKRSPO23N000001039,관광명소,관광명소_축제,도두오래물축제,50,제주특별자치도,50110,제주시,5011012700,도두일동,501104847521,제주특별자치도 제주시 도두항길 26 (도두일동),제주특별자치도 제주시 도두일동 2605-1,"26 Doduhang-gil, Jeju-si, Jeju-do",2711011400,,5011012700126050004000001,064-728-4961,12001,,33,126,문화정보원,개막식·체험프로그램 등,20240604,20240604
KCKRSPO23N000001040,관광명소,관광명소_축제,입맛도심,50,제주특별자치도,50130,서귀포시,5013031030,안덕면 상천리,501304850319,제주특별자치도 서귀포시 안덕면 산록남로762번길 69,제주특별자치도 서귀포시 안덕면 상천리 380 본태박물관,"69 Sallongnam-ro 762beon-gil, Andeok-myeon, Seogwipo-si, Jeju-do",2771025923,본태박물관,5013031030103800000000001,,12283,www.instagram.com/tastytown_jeju,33,126,문화정보원,제주 원도심의 밤을 채우는 야간 미식 브랜드를 소개 드립니다,20240604,20240604
KCKRSPO23N000001041,관광명소,관광명소_축제,본태박물관 쿠사마야요이 특별전시 <Seeking the Soul>,50,제주특별자치도,50130,서귀포시,5013031030,안덕면 상천리,501304850319,제주특별자치도 서귀포시 안덕면 산록남로762번길 69,제주특별자치도 서귀포시 안덕면 상천리 380 본태박물관,"69 Sallongnam-ro 762beon-gil, Andeok-myeon, Seogwipo-si, Jeju-do",2711011900,본태박물관,5013031030103800000000001,0507-1342-810,63000,www.instagram.com/bontemuseum/,33,126,문화정보원,다시 찾아온 전설 현대미술의 살아있는 신화 쿠사마야요 특별전시가 본태박물관에서 열린다,20240604,20240604
KCKRSPO23N000001042,관광명소,관광명소_축제,진도신비의바닷길축제,46,전라남도,46900,진도군,4690032031,고군면 금계리,469004703184,전라남도 진도군 고군면 신비의바닷길 74,전라남도 진도군 고군면 금계리 153-1 진도청소년수련관,"74 Sinbiuibadat-gil, Gogun-myeon, Jindo-gun, Jeollanam-do",2711011900,진도청소년수련관,4690032030101530001019895,061-540-3408,63616,https://www.jindo.go.kr/tour/sub.cs?m=99,34,126,문화정보원,바닷길 미디어아트+바닷길체험+스탬프랠리+해상풍물뱃놀이+민속민요 공연 등,20240604,20240604
KCKRSPO23N000001043,관광명소,관광명소_축제,진안홍삼축제,52,전북특별자치도,52720,진안군,5272025023,진안읍 단양리,457203274014,전북특별자치도 진안군 진안읍 마이산로 160,전북특별자치도 진안군 진안읍 단양리 778-3,"160 Maisan-ro, Jinan-eup, Jinan-gun, Jeonbuk-do",2711011900,,4572025023107840000000001,063-430-2392,63572,https://www.jinan.go.kr/festival/,35,127,문화정보원,홍삼제품만들기 체험+홍삼랜드 스탬프투어+홍삼판매+문화공연 등,20240604,20240604
KCKRSPO23N000001044,관광명소,관광명소_축제,진주유등축제,48,경상남도,48170,진주시,4817010500,본성동,481703332011,경상남도 진주시 남강로 626 (본성동),경상남도 진주시 본성동 415 진주성,"626 Namgang-ro, Jinju-si, Gyeongsangnam-do",2711011900,진주성,4817010500103970000088570,055-761-9111,63528,http://www.yudeung.com,35,128,문화정보원,개제식(초혼점등)+소망등 달기+추억의 유등띄우기+창작등 전시+진주성 둘레길등 전시+한국의 등·세계풍물등 전시 등,20240604,20240604
KCKRSPO23N000001045,관광명소,관광명소_축제,천안흥타령축제,44,충청남도,44133,천안시,4413310300,백석동,441333250021,충청남도 천안시 서북구 번영로 208 (백석동),충청남도 천안시 서북구 백석동 251 종합운동장,"208 Beonyeong-ro, Seobuk-gu, Cheonan-si, Chungcheongnam-do",2711011900,종합운동장,4413310300102510000049938,041-900-7397,63596,https://cheonanfestival.com/ko/,36,127,문화정보원,춤경연대회(전국춤경연대회+국제춤 대회+거리퍼레이드 등)+전시홍보 부스운영(중소기업제품판매+천안 농산물 홍보 및 체험한마당 등)+부대체험행사,20240604,20240604
KCKRSPO23N000001046,관광명소,관광명소_축제,청송사과축제,47,경상북도,47750,청송군,4775025021,청송읍 월막리,477503316005,경상북도 청송군 청송읍 금월로 269,경상북도 청송군 청송읍 월막리 373 소헌공원,"269 Geumwol-ro, Cheongsong-eup, Cheongsong-gun, Gyeongsangbuk-do",2711011900,소헌공원,4775025021103700001000001,054-873-3686,63341,https://www.cs.go.kr/tour/00004559/00004588.web?amode=view&idx=111&,36,129,문화정보원,공연+청송사과 퍼레이드+청송꽃줄엮기 전국대회+사과왕 선발대회+전시판매 프로그램 등,20240604,20240604
KCKRSPO23N000001047,관광명소,관광명소_축제,추억의 충장축제,29,광주광역시,29110,동구,2911011800,서석동,291103159007,광주광역시 동구 서남로 1 (서석동),광주광역시 동구 서석동 31,"1 Seonam-ro, Dong-gu, Gwangju",2711011900,,2911011800100310000010093,062-608-4681,63535,https://www.donggu.kr/index.es?sid=c8,35,126,문화정보원,충장 월드 퍼레이드+추억의 테마거리+추억 재현 프로젝트+맛의 추억 탐험대 등,20240604,20240604
KCKRSPO23N000001048,관광명소,관광명소_축제,춘천마임축제,51,강원특별자치도,51110,춘천시,5111011200,효자동,421103218037,강원특별자치도 춘천시 춘천로 112 (효자동),강원특별자치도 춘천시 효자동 531 축제극장몸짓,"112 Chuncheon-ro, Chuncheon-si, Gangwon-do",2711011900,축제극장몸짓,4211011200105310018000001,033-242-0585,63547,mimefestival.com,37,127,문화정보원,극장공연+거리마임공연+봄의도시/물의도시/불의도시 공연,20240604,20240604
KCKRSPO23N000001049,관광명소,관광명소_축제,탐라문화제,50,제주특별자치도,50110,제주시,5011010600,삼도이동,501103349184,제주특별자치도 제주시 중앙로 2 (삼도이동),제주특별자치도 제주시 삼도이동 1262,"2 Jungang-ro, Jeju-si, Jeju-do",2711011900,,5011010600112620000020457,064-753-3287,63276,http://www.tamnafestival.kr/,33,126,문화정보원,탐라개벽신위제+탐라퍼레이드+민속체험+탐라예술무대+참여행사 등,20240604,20240604
KCKRSPO23N000001050,관광명소,관광명소_축제,2017 물의나라화천 쪽배축제,51,강원특별자치도,51790,화천군,5179025022,화천읍 하리,427903231020,강원특별자치도 화천군 화천읍 강변로 2-54,강원특별자치도 화천군 화천읍 하리 243 붕어섬관리사무소,"2-54 Gangbyeon-ro, Hwacheon-eup, Hwacheon-gun, Gangwon-do",2723010600,붕어섬관리사무소,4279025022000000000005635,1688-3005,63038,www.narafestival.com,38,127,문화정보원,"물놀이장, 산천호경주대회, 창작쪽배콘테스트 등",20240604,20240604
KCKRSPO23N000001051,관광명소,관광명소_축제,2017 얼음나라화천 산천어축제,51,강원특별자치도,51790,화천군,5179025023,화천읍 중리,427904493062,강원특별자치도 화천군 화천읍 산천어길 137,강원특별자치도 화천군 화천읍 중리 186-5,"137 Sancheoneo-gil, Hwacheon-eup, Hwacheon-gun, Gangwon-do",2723010500,,4279025023000000000007890,1688-3005,63038,www.narafestival.com,38,127,문화정보원,"얼음낚시, 맨손잡기, 눈얼음체험, 얼음조각광장 등",20240604,20240604
KCKRSPO23N000001052,관광명소,관광명소_축제,구문소용축제,51,강원특별자치도,51190,태백시,5119010200,장성동,421904466163,강원특별자치도 태백시 장성1길 171 (장성동),강원특별자치도 태백시 장성동 169-1 장성동행정복지센터,"171 Jangseong 1-gil, Taebaek-si, Gangwon-do",2720010200,장성동행정복지센터,4219010200101690001011341,033-581-6904,63608,http://tbcf.or.kr/,37,129,문화정보원,용신제+전통공연+체험프로그램,20240604,20240604
KCKRSPO23N000001053,관광명소,관광명소_축제,2021조운플레잉 모두가어린이라면,,강원도,,춘천시,,,421103218033,강원도 춘천시 중앙로 51-2+강원도 춘천시 시청길11,강원도 춘천시,,2729011000,,,033-250-4938,63154,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=7653&search_type=1&search_keyword=ECA1B0EC9AB4ED948CEBA088EC9E89,37,127,문화정보원,"공연, 체험, 퍼레이드와 어린이플리마켓을 진행한다.",20240604,20240604
KCKRSPO23N000001054,관광명소,관광명소_축제,책 보러 가지 않을래,51,강원특별자치도,51110,춘천시,5111011200,효자동,421104454799,강원특별자치도 춘천시 효자상길5번길 13 (효자동),강원특별자치도 춘천시 효자동 산40-12 춘천문화예술회관,"13 Hyojasang-gil 5beon-gil, Chuncheon-si, Gangwon-do",2729010800,춘천문화예술회관,4211011200200400002028991,,63116,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=7646&search_type=1&search_keyword=ECB185+EBB3B4EB9FAC+EAB080ECA780+EC958AEC9D84EB9E983F,37,127,문화정보원,"소양하다, 파피루스 ,서툰책방, 첫서재 공간의 주인장들의 감성이 스며있는 책들과 굿즈를 선보인다.",20240604,20240604
KCKRSPO23N000001055,관광명소,관광명소_축제,춘천마임축제 봄시즌,51,강원특별자치도,51110,춘천시,5111011200,효자동,421103218037,강원특별자치도 춘천시 춘천로 112 (효자동),강원특별자치도 춘천시 효자동 531 축제극장몸짓,"112 Chuncheon-ro, Chuncheon-si, Gangwon-do",2729011900,축제극장몸짓,4211011200105310018000001,033-242-0585,63577,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=7642&search_type=1&search_keyword=ECB698ECB29CEBA788EC9E84ECB695ECA09C+EBB484EC8B9CECA68C,37,127,문화정보원,2021년 우리의 잃어버린 봄을 찾기위한 무언의 몸짓으로 시민과 예술가의 봄을 찾는 공연,20240604,20240604
